film_id|actor_first_name|actor_last_name|title|description|release_year|rental_duration|rental_rate|length|replacement_cost|rating|special_features|category|language
859|CHRISTOPHER|BERRY|SUGAR WONKA|A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park|2006|3|4.99|114|20.99|PG|{Trailers,Commentaries,Behind the Scenes}|Animation|English             
941|CHRISTOPHER|BERRY|VIDEOTAPE ARSENIC|A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia|2006|4|4.99|145|10.99|NC-17|{Commentaries,Deleted Scenes,Behind the Scenes}|Games|English             
982|CHRISTOPHER|BERRY|WOMEN DORADO|A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia|2006|4|0.99|126|23.99|R|{Deleted Scenes,Behind the Scenes}|Action|English             
90|KIRSTEN|AKROYD|BOULEVARD MOB|A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China|2006|3|0.99|63|11.99|R|{Trailers}|New|English             
94|KIRSTEN|AKROYD|BRAVEHEART HUMAN|A Insightful Story of a Dog And a Pastry Chef who must Battle a Girl in Berlin|2006|7|2.99|176|14.99|PG-13|{Trailers,Deleted Scenes}|Family|English             
103|KIRSTEN|AKROYD|BUCKET BROTHERHOOD|A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory|2006|7|4.99|133|27.99|PG|{Commentaries,Deleted Scenes}|Travel|English             
104|KIRSTEN|AKROYD|BUGSY SONG|A Awe-Inspiring Character Study of a Secret Agent And a Boat who must Find a Squirrel in The First Manned Space Station|2006|4|2.99|119|17.99|G|{Commentaries}|Foreign|English             
123|KIRSTEN|AKROYD|CASABLANCA SUPER|A Amazing Panorama of a Crocodile And a Forensic Psychologist who must Pursue a Secret Agent in The First Manned Space Station|2006|6|4.99|85|22.99|G|{Trailers,Deleted Scenes,Behind the Scenes}|Travel|English             
137|KIRSTEN|AKROYD|CHARADE DUFFEL|A Action-Packed Display of a Man And a Waitress who must Build a Dog in A MySQL Convention|2006|3|2.99|66|21.99|PG|{Trailers,Deleted Scenes,Behind the Scenes}|Sci-Fi|English             
207|KIRSTEN|AKROYD|DANGEROUS UPTOWN|A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California|2006|7|4.99|121|26.99|PG|{Commentaries}|Foreign|English             
229|KIRSTEN|AKROYD|DEVIL DESIRE|A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan|2006|6|4.99|87|12.99|R|{Trailers,Behind the Scenes}|Action|English             
338|KIRSTEN|AKROYD|FRISCO FORREST|A Beautiful Documentary of a Woman And a Pioneer who must Pursue a Mad Scientist in A Shark Tank|2006|6|4.99|51|23.99|PG|{Commentaries,Deleted Scenes,Behind the Scenes}|Sci-Fi|English             
381|KIRSTEN|AKROYD|GRINCH MASSAGE|A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station|2006|7|4.99|150|25.99|R|{Trailers}|Games|English             
436|KIRSTEN|AKROYD|HOURS RAGE|A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia|2006|4|0.99|122|14.99|NC-17|{Trailers,Deleted Scenes}|New|English             
443|KIRSTEN|AKROYD|HURRICANE AFFAIR|A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft|2006|6|2.99|49|11.99|PG|{Trailers,Commentaries,Behind the Scenes}|Comedy|English             
453|KIRSTEN|AKROYD|IMAGE PRINCESS|A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies|2006|3|2.99|178|17.99|PG-13|{Trailers,Commentaries,Deleted Scenes}|Sports|English             
470|KIRSTEN|AKROYD|ISHTAR ROCKETEER|A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House|2006|4|4.99|79|24.99|R|{Trailers,Commentaries,Deleted Scenes}|Animation|English             
505|KIRSTEN|AKROYD|LABYRINTH LEAGUE|A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert|2006|6|2.99|46|24.99|PG-13|{Commentaries,Behind the Scenes}|Children|English             
512|KIRSTEN|AKROYD|LEAGUE HELLFIGHTERS|A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China|2006|5|4.99|110|25.99|PG-13|{Trailers}|Classics|English             
543|KIRSTEN|AKROYD|MADIGAN DORADO|A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback|2006|5|4.99|116|20.99|R|{Deleted Scenes,Behind the Scenes}|Travel|English             
545|KIRSTEN|AKROYD|MADNESS ATTACKS|A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico|2006|4|0.99|178|14.99|PG-13|{Trailers}|Foreign|English             
547|KIRSTEN|AKROYD|MAGIC MALLRATS|A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California|2006|3|0.99|117|19.99|PG|{Trailers,Commentaries}|Children|English             
553|KIRSTEN|AKROYD|MAKER GABLES|A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat|2006|4|0.99|136|12.99|PG-13|{Deleted Scenes,Behind the Scenes}|Children|English             
564|KIRSTEN|AKROYD|MASSAGE IMAGE|A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station|2006|4|2.99|161|11.99|PG|{Commentaries,Behind the Scenes}|Animation|English             
568|KIRSTEN|AKROYD|MEMENTO ZOOLANDER|A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert|2006|4|4.99|77|11.99|NC-17|{Behind the Scenes}|Comedy|English             
618|KIRSTEN|AKROYD|NECKLACE OUTBREAK|A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California|2006|3|0.99|132|21.99|PG|{Trailers,Commentaries,Behind the Scenes}|Drama|English             
662|KIRSTEN|AKROYD|PATHS CONTROL|A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China|2006|3|4.99|118|9.99|PG|{Trailers,Behind the Scenes}|Drama|English             
686|KIRSTEN|AKROYD|PLUTO OLEANDER|A Action-Packed Reflection of a Car And a Moose who must Outgun a Car in A Shark Tank|2006|5|4.99|84|9.99|R|{Behind the Scenes}|New|English             
699|KIRSTEN|AKROYD|PRIVATE DROP|A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon|2006|7|4.99|106|26.99|PG|{Trailers}|Games|English             
712|KIRSTEN|AKROYD|RAIDERS ANTITRUST|A Amazing Drama of a Teacher And a Feminist who must Meet a Woman in The First Manned Space Station|2006|4|0.99|82|11.99|PG-13|{Deleted Scenes}|Documentary|English             
728|KIRSTEN|AKROYD|REUNION WITCHES|A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory|2006|3|0.99|63|26.99|R|{Commentaries}|Drama|English             
802|KIRSTEN|AKROYD|SKY MIRACLE|A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House|2006|7|2.99|132|15.99|PG|{Trailers,Commentaries,Deleted Scenes}|Action|English             
825|KIRSTEN|AKROYD|SPEAKEASY DATE|A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse|2006|6|2.99|165|22.99|PG-13|{Deleted Scenes,Behind the Scenes}|Action|English             
838|KIRSTEN|AKROYD|STAGECOACH ARMAGEDDON|A Touching Display of a Pioneer And a Butler who must Chase a Car in California|2006|5|4.99|112|25.99|R|{Trailers,Deleted Scenes}|Action|English             
889|KIRSTEN|AKROYD|TIES HUNGER|A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat|2006|3|4.99|111|28.99|R|{Deleted Scenes}|Children|English             
929|KIRSTEN|AKROYD|USUAL UNTOUCHABLES|A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank|2006|5|4.99|128|21.99|PG-13|{Trailers,Commentaries,Behind the Scenes}|Foreign|English             
991|KIRSTEN|AKROYD|WORST BANGER|A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback|2006|4|2.99|185|26.99|PG|{Deleted Scenes,Behind the Scenes}|Action|English             
71|ELLEN|PRESLEY|BILKO ANONYMOUS|A Emotional Reflection of a Teacher And a Man who must Meet a Cat in The First Manned Space Station|2006|3|4.99|100|25.99|PG-13|{Commentaries,Deleted Scenes,Behind the Scenes}|Family|English             
120|ELLEN|PRESLEY|CARIBBEAN LIBERTY|A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank|2006|3|4.99|92|16.99|NC-17|{Commentaries,Deleted Scenes}|Sports|English             
124|ELLEN|PRESLEY|CASPER DRAGONFLY|A Intrepid Documentary of a Boat And a Crocodile who must Chase a Robot in The Sahara Desert|2006|3|4.99|163|16.99|PG-13|{Trailers}|Children|English             
280|ELLEN|PRESLEY|EMPIRE MALKOVICH|A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House|2006|7|0.99|177|26.99|G|{Deleted Scenes}|Children|English             
325|ELLEN|PRESLEY|FLOATS GARDEN|A Action-Packed Epistle of a Robot And a Car who must Chase a Boat in Ancient Japan|2006|6|2.99|145|29.99|PG-13|{Trailers,Commentaries,Behind the Scenes}|Animation|English             
339|ELLEN|PRESLEY|FROGMEN BREAKING|A Unbelieveable Yarn of a Mad Scientist And a Cat who must Chase a Lumberjack in Australia|2006|5|0.99|111|17.99|R|{Trailers,Deleted Scenes,Behind the Scenes}|Travel|English             
427|ELLEN|PRESLEY|HOMEWARD CIDER|A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse|2006|5|0.99|103|19.99|R|{Trailers}|Documentary|English             
445|ELLEN|PRESLEY|HYDE DOCTOR|A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat|2006|5|2.99|100|11.99|G|{Trailers,Deleted Scenes}|Classics|English             
453|ELLEN|PRESLEY|IMAGE PRINCESS|A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies|2006|3|2.99|178|17.99|PG-13|{Trailers,Commentaries,Deleted Scenes}|Sports|English             
473|ELLEN|PRESLEY|JACKET FRISCO|A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon|2006|5|2.99|181|16.99|PG-13|{Trailers,Deleted Scenes,Behind the Scenes}|Drama|English             
573|ELLEN|PRESLEY|MICROCOSMOS PARADISE|A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria|2006|6|2.99|105|22.99|PG-13|{Commentaries}|Children|English             
621|ELLEN|PRESLEY|NETWORK PEAK|A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California|2006|5|2.99|75|23.99|PG-13|{Commentaries,Deleted Scenes,Behind the Scenes}|Family|English             
644|ELLEN|PRESLEY|OSCAR GOLD|A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia|2006|7|2.99|115|29.99|PG|{Behind the Scenes}|Animation|English             
678|ELLEN|PRESLEY|PICKUP DRIVING|A Touching Documentary of a Husband And a Boat who must Meet a Pastry Chef in A Baloon Factory|2006|3|2.99|77|23.99|G|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Sports|English             
680|ELLEN|PRESLEY|PINOCCHIO SIMON|A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California|2006|4|4.99|103|21.99|PG|{Commentaries,Behind the Scenes}|Comedy|English             
699|ELLEN|PRESLEY|PRIVATE DROP|A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon|2006|7|4.99|106|26.99|PG|{Trailers}|Games|English             
744|ELLEN|PRESLEY|ROOTS REMEMBER|A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin|2006|4|0.99|89|23.99|PG-13|{Commentaries,Deleted Scenes,Behind the Scenes}|Classics|English             
768|ELLEN|PRESLEY|SCARFACE BANG|A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory|2006|3|4.99|102|11.99|PG-13|{Commentaries,Deleted Scenes}|Children|English             
777|ELLEN|PRESLEY|SECRETARY ROUGE|A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory|2006|5|4.99|158|10.99|PG|{Commentaries,Behind the Scenes}|Sports|English             
835|ELLEN|PRESLEY|SPY MILE|A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon|2006|6|2.99|112|13.99|PG-13|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Games|English             
856|ELLEN|PRESLEY|STREETCAR INTENTIONS|A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico|2006|5|4.99|73|11.99|R|{Commentaries}|Horror|English             
874|ELLEN|PRESLEY|TADPOLE PARK|A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park|2006|6|2.99|155|13.99|PG|{Trailers,Commentaries}|Classics|English             
909|ELLEN|PRESLEY|TREASURE COMMAND|A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California|2006|3|0.99|102|28.99|PG-13|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Horror|English             
916|ELLEN|PRESLEY|TURN STAR|A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans|2006|3|2.99|80|10.99|G|{Commentaries,Behind the Scenes}|Animation|English             
982|ELLEN|PRESLEY|WOMEN DORADO|A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia|2006|4|0.99|126|23.99|R|{Deleted Scenes,Behind the Scenes}|Action|English             
13|KENNETH|TORN|ALI FOREVER|A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies|2006|4|4.99|150|21.99|PG|{Deleted Scenes,Behind the Scenes}|Horror|English             
60|KENNETH|TORN|BEAST HUNCHBACK|A Awe-Inspiring Epistle of a Student And a Squirrel who must Defeat a Boy in Ancient China|2006|3|4.99|89|22.99|R|{Deleted Scenes,Behind the Scenes}|Classics|English             
76|KENNETH|TORN|BIRDCAGE CASPER|A Fast-Paced Saga of a Frisbee And a Astronaut who must Overcome a Feminist in Ancient India|2006|4|0.99|103|23.99|NC-17|{Commentaries,Deleted Scenes,Behind the Scenes}|Music|English             
122|KENNETH|TORN|CARRIE BUNCH|A Amazing Epistle of a Student And a Astronaut who must Discover a Frisbee in The Canadian Rockies|2006|7|0.99|114|11.99|PG|{Trailers,Commentaries,Behind the Scenes}|Horror|English             
153|KENNETH|TORN|CITIZEN SHREK|A Fanciful Character Study of a Technical Writer And a Husband who must Redeem a Robot in The Outback|2006|7|0.99|165|18.99|G|{Commentaries,Deleted Scenes}|Sci-Fi|English             
193|KENNETH|TORN|CROSSROADS CASUALTIES|A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback|2006|5|2.99|153|20.99|G|{Trailers,Commentaries,Behind the Scenes}|Animation|English             
206|KENNETH|TORN|DANCING FEVER|A Stunning Story of a Explorer And a Forensic Psychologist who must Face a Crocodile in A Shark Tank|2006|6|0.99|144|25.99|G|{Commentaries,Behind the Scenes}|Documentary|English             
228|KENNETH|TORN|DETECTIVE VISION|A Fanciful Documentary of a Pioneer And a Woman who must Redeem a Hunter in Ancient Japan|2006|4|0.99|143|16.99|PG-13|{Trailers,Commentaries,Behind the Scenes}|Classics|English             
270|KENNETH|TORN|EARTH VISION|A Stunning Drama of a Butler And a Madman who must Outrace a Womanizer in Ancient India|2006|7|0.99|85|29.99|NC-17|{Trailers,Commentaries,Deleted Scenes}|New|English             
275|KENNETH|TORN|EGYPT TENENBAUMS|A Intrepid Story of a Madman And a Secret Agent who must Outrace a Astronaut in An Abandoned Amusement Park|2006|3|0.99|85|11.99|PG|{Commentaries,Deleted Scenes,Behind the Scenes}|Horror|English             
320|KENNETH|TORN|FLAMINGOS CONNECTICUT|A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert|2006|4|4.99|80|28.99|PG-13|{Trailers}|New|English             
322|KENNETH|TORN|FLATLINERS KILLER|A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft|2006|5|2.99|100|29.99|G|{Trailers,Commentaries,Deleted Scenes}|Sports|English             
337|KENNETH|TORN|FRIDA SLIPPER|A Fateful Story of a Lumberjack And a Car who must Escape a Boat in An Abandoned Mine Shaft|2006|6|2.99|73|11.99|R|{Trailers,Deleted Scenes}|Foreign|English             
354|KENNETH|TORN|GHOST GROUNDHOG|A Brilliant Panorama of a Madman And a Composer who must Succumb a Car in Ancient India|2006|6|4.99|85|18.99|G|{Trailers,Commentaries,Deleted Scenes,Behind the Scenes}|Children|English             
402|KENNETH|TORN|HARPER DYING|A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert|2006|3|0.99|52|15.99|G|{Trailers}|Animation|English             
428|KENNETH|TORN|HOMICIDE PEACH|A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention|2006|6|2.99|141|21.99|PG-13|{Commentaries}|Family|English             
457|KENNETH|TORN|INDEPENDENCE HOTEL|A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery|2006|5|0.99|157|21.99|NC-17|{Trailers,Behind the Scenes}|Documentary|English             
473|KENNETH|TORN|JACKET FRISCO|A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon|2006|5|2.99|181|16.99|PG-13|{Trailers,Deleted Scenes,Behind the Scenes}|Drama|English             
475|KENNETH|TORN|JAPANESE RUN|A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback|2006|6|0.99|135|29.99|G|{Deleted Scenes}|Horror|English             
512|KENNETH|TORN|LEAGUE HELLFIGHTERS|A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China|2006|5|4.99|110|25.99|PG-13|{Trailers}|Classics|English             
517|KENNETH|TORN|LESSON CLEOPATRA|A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse|2006|3|0.99|167|28.99|NC-17|{Deleted Scenes,Behind the Scenes}|Sports|English             
521|KENNETH|TORN|LIES TREATMENT|A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station|2006|7|4.99|147|28.99|NC-17|{Commentaries,Deleted Scenes,Behind the Scenes}|Drama|English             
533|KENNETH|TORN|LOST BIRD|A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse|2006|4|2.99|98|21.99|PG-13|{Deleted Scenes}|Foreign|English             
